run_index,y_pred,variance
3,5.1025,0.61595
3,5.1184,0.60513
3,5.1291,0.59458
3,5.1331,0.58412
3,5.1296,0.57359
3,5.1186,0.56282
3,5.1004,0.55155
3,5.0757,0.53948
3,5.0453,0.52629
3,5.0105,0.51178
3,4.9734,0.49596
3,4.9368,0.47913
3,4.9044,0.46192
3,4.88,0.44521
3,4.8676,0.43002
3,4.8704,0.41729
3,4.8905,0.40772
3,4.9279,0.4016
3,4.9813,0.3988
3,5.0475,0.39876
3,5.122,0.40065
3,5.2005,0.40348
3,5.2789,0.40629
3,5.3543,0.40826
3,5.4256,0.40885
3,5.493,0.40774
3,5.5579,0.40492
3,5.6219,0.40059
3,5.686,0.39511
3,5.7505,0.38897
3,5.8145,0.38274
3,5.8768,0.37694
3,5.9366,0.37208
3,5.994,0.36851
3,6.0507,0.36642
3,6.1099,0.36582
3,6.1749,0.36651
3,6.2489,0.36815
3,6.333,0.3703
3,6.4259,0.37255
3,6.5242,0.37455
3,6.6225,0.37611
3,6.7151,0.37722
3,6.797,0.37805
3,6.865,0.37895
3,6.9181,0.38034
3,6.9572,0.38269
3,6.9845,0.38644
3,7.003,0.39196
3,7.0155,0.39956
3,7.0243,0.40948
3,7.0315,0.42199
3,7.0385,0.43741
3,7.0465,0.45622
3,7.0558,0.47914
3,7.0661,0.50707
3,7.0755,0.54107
3,7.0811,0.58221
3,7.0787,0.63136
3,7.0634,0.689
3,7.0304,0.75498
3,6.9753,0.82844
3,6.8952,0.90776
3,6.7892,0.99071
3,6.6586,1.0746
3,6.5076,1.1565
3,6.3429,1.2337
3,6.1737,1.3036
3,6.0104,1.3645
3,5.8633,1.4149
3,5.7398,1.4543
3,5.6434,1.483
3,5.5712,1.5016
3,5.5151,1.5114
3,5.4626,1.5142
3,5.4006,1.5117
3,5.3187,1.5058
3,5.2124,1.4983
3,5.0844,1.4906
3,4.9438,1.4841
3,4.8027,1.4799
3,4.6724,1.4791
3,4.5592,1.4829
3,4.4634,1.4929
3,4.3794,1.5113
3,4.2995,1.5408
3,4.2184,1.5842
3,4.1373,1.6449
3,4.0658,1.7258
3,4.0208,1.8294
3,4.022,1.9572
3,4.0871,2.1098
3,4.2258,2.2862
3,4.4372,2.4842
3,4.7096,2.7005
3,5.024,2.9309
3,5.3587,3.171
3,5.6945,3.4163
3,6.0178,3.663
3,6.322,3.9078
3,6.6061,4.1484
3,6.8719,4.3833
3,7.1218,4.6114
3,7.3571,4.8317
3,7.5776,5.0432
3,7.7829,5.2445
3,7.9736,5.4334
3,8.1519,5.6076
3,8.3211,5.7646
3,8.4845,5.9022
3,8.6433,6.019
3,8.7956,6.1146
3,8.936,6.1904
3,9.0572,6.2489
3,9.1516,6.2938
3,9.214,6.3299
3,9.243,6.3616
3,9.2417,6.3932
3,9.2174,6.4282
3,9.1808,6.4683
3,9.1445,6.5142
3,9.1215,6.5652
3,9.1246,6.6192
3,9.1643,6.6734
3,9.2474,6.7246
3,9.3751,6.7692
3,9.5416,6.804
3,9.7339,6.8262
3,9.9326,6.8336
3,10.115,6.8253
3,10.261,6.8013
3,10.354,6.7625
3,10.387,6.7112
3,10.361,6.65
3,10.286,6.5821
3,10.174,6.5106
3,10.036,6.4383
3,9.8804,6.3673
3,9.7101,6.2989
3,9.5256,6.2339
3,9.3272,6.1724
3,9.1185,6.1142
3,8.9078,6.0593
3,8.7076,6.0079
3,8.5321,5.9602
3,8.3931,5.9165
3,8.2973,5.877
3,8.2451,5.8412
3,8.2317,5.8078
3,8.2506,5.7745
3,8.2958,5.7381
3,8.365,5.6946
3,8.4585,5.6395
3,8.5772,5.5683
3,8.7191,5.477
3,8.8764,5.3621
3,9.0348,5.2217
3,9.1751,5.0551
3,9.2775,4.8631
3,9.3266,4.6482
3,9.3156,4.4143
3,9.2476,4.1664
3,9.1346,3.9104
3,8.9936,3.6529
3,8.8426,3.4
3,8.6964,3.1577
3,8.5648,2.9307
3,8.4528,2.7225
3,8.3622,2.5351
3,8.2936,2.369
3,8.2475,2.2233
3,8.2243,2.0967
3,8.2232,1.9874
3,8.2403,1.8942
3,8.2683,1.8163
3,8.297,1.754
3,8.3153,1.7081
3,8.3139,1.6798
3,8.2878,1.6698
3,8.2373,1.6783
3,8.1679,1.7042
3,8.0878,1.7453
3,8.0059,1.7983
3,7.9294,1.8593
3,7.8629,1.9242
3,7.8086,1.9892
3,7.767,2.0511
3,7.738,2.1078
3,7.7219,2.1578
3,7.7187,2.2007
3,7.7272,2.2365
3,7.7444,2.2662
3,7.7649,2.2909
3,7.7812,2.312
3,7.7851,2.3309
3,7.7696,2.3488
3,7.7302,2.3662
3,7.6655,2.3831
3,7.5774,2.3981
3,7.4697,2.409
3,7.3471,2.4126
3,7.214,2.4057
3,7.074,2.3852
3,6.9295,2.3492
3,6.7825,2.2974
3,6.6344,2.2312
3,6.4863,2.1541
3,6.3384,2.0709
3,6.1906,1.9874
3,6.0418,1.9094
3,5.8914,1.8419
3,5.7396,1.7888
3,5.5887,1.7524
3,5.4438,1.7333
3,5.3122,1.7311
3,5.2024,1.744
3,5.1226,1.7697
3,5.0783,1.8057
3,5.0717,1.849
3,5.1005,1.8968
3,5.1587,1.9463
3,5.2374,1.9947
3,5.3265,2.0396
3,5.4157,2.0788
3,5.4956,2.1109
3,5.5587,2.1351
3,5.5997,2.1513
3,5.6165,2.1603
3,5.6102,2.1635
3,5.5855,2.1626
3,5.5504,2.1592
3,5.5149,2.1546
3,5.489,2.1496
3,5.4811,2.144
3,5.4958,2.1374
3,5.5331,2.1289
3,5.5891,2.1178
3,5.6567,2.1033
3,5.7287,2.0853
3,5.7987,2.0635
3,5.8633,2.0379
3,5.9212,2.0078
3,5.9731,1.9718
3,6.0204,1.9279
3,6.064,1.8735
3,6.1042,1.8062
3,6.1413,1.7242
3,6.1767,1.6274
3,6.2137,1.5175
3,6.2572,1.3984
3,6.3129,1.2756
3,6.3855,1.1556
3,6.4761,1.0446
3,6.5811,0.94794
3,6.6925,0.86894
3,6.7988,0.80866
3,6.8887,0.76599
3,6.9538,0.73814
3,6.9913,0.72135
3,7.0051,0.71164
3,7.0046,0.70544
3,7.0025,0.69997
3,7.011,0.69336
3,7.0391,0.68458
3,7.0907,0.67325
3,7.164,0.65947
3,7.253,0.64366
3,7.3498,0.6265
3,7.4465,0.60882
3,7.5376,0.59161
3,7.6203,0.57589
3,7.6942,0.56257
3,7.7603,0.55235
3,7.8196,0.54554
3,7.8721,0.54217
3,7.9158,0.54203
3,7.9479,0.5449
3,7.9648,0.55076
3,7.9635,0.55984
3,7.9422,0.57253
3,7.9011,0.58917
3,7.8417,0.60961
3,7.7666,0.63296
3,7.679,0.6574
3,7.5818,0.6803
3,7.4778,0.69869
3,7.3696,0.70991
3,7.2608,0.71226
3,7.1558,0.70553
3,7.0602,0.69121
3,6.9804,0.67216
3,6.922,0.65207
3,6.8886,0.63456
3,6.8799,0.62245
3,6.8909,0.61715
3,6.9121,0.61859
3,6.9306,0.62544
3,6.9326,0.63577
3,6.9059,0.64776
3,6.8426,0.66031
3,6.7407,0.67348
3,6.6039,0.68846
3,6.441,0.70736
3,6.263,0.73271
3,6.0813,0.7671
3,5.905,0.81273
3,5.74,0.87131
3,5.589,0.94395
3,5.452,1.0312
3,5.3282,1.1329
3,5.2176,1.2478
3,5.1212,1.3733
3,5.0424,1.5052
3,4.9855,1.6369
3,4.9558,1.7603
3,4.9576,1.866
3,4.994,1.9451
3,5.066,1.9901
3,5.1726,1.9968
3,5.3108,1.9652
3,5.4763,1.9001
3,5.6639,1.8107
3,5.8678,1.709
3,6.0813,1.6086
3,6.2967,1.5223
3,6.5049,1.4609
3,6.6952,1.4312
3,6.8552,1.4362
3,6.9716,1.475
3,7.0319,1.5437
3,7.0264,1.6368
3,6.9502,1.7483
3,6.805,1.8727
3,6.5996,2.0059
3,6.3489,2.1451
3,6.0717,2.2887
3,5.7871,2.4358
3,5.5109,2.5857
3,5.2524,2.7373
3,5.0139,2.8892
3,4.7914,3.0392
3,4.5771,3.1845
3,4.3639,3.3219
3,4.1486,3.4481
3,3.9343,3.5598
3,3.7304,3.6542
3,3.5507,3.7287
3,3.4097,3.7816
3,3.3178,3.8116
3,3.2783,3.8182
3,3.2854,3.8015
3,3.3251,3.7627
3,3.3777,3.7035
3,3.4216,3.6265
3,3.4372,3.5352
3,3.4105,3.4339
3,3.3343,3.3273
3,3.2088,3.221
3,3.0399,3.1202
3,2.8381,3.0305
3,2.6159,2.9568
3,2.3866,2.9031
3,2.1634,2.8724
3,1.958,2.8661
3,1.7807,2.8841
3,1.6392,2.9248
3,1.5377,2.9853
3,1.4771,3.062
3,1.4541,3.1506
3,1.4618,3.2474
3,1.4913,3.3485
3,1.5327,3.4511
3,1.5776,3.5523
3,1.6201,3.6497
3,1.6582,3.7408
3,1.693,3.8228
3,1.7287,3.8928
3,1.7706,3.9479
3,1.8236,3.9857
3,1.8916,4.0046
3,1.9761,4.0047
3,2.077,3.9873
3,2.1924,3.9557
3,2.3196,3.9144
3,2.4553,3.8687
3,2.5961,3.8241
3,2.7383,3.7855
3,2.8774,3.7567
3,3.0088,3.7402
3,3.1274,3.7374
3,3.2286,3.7484
3,3.309,3.7726
3,3.3674,3.8095
3,3.4048,3.8584
3,3.4246,3.9187
3,3.4314,3.99
3,3.4298,4.0719
3,3.4236,4.1635
3,3.4147,4.2634
3,3.4034,4.3692
3,3.389,4.4781
3,3.3711,4.5864
3,3.3505,4.6899
3,3.3297,4.7843
3,3.3127,4.8651
3,3.304,4.9284
3,3.3065,4.9707
3,3.3203,4.9892
3,3.3421,4.9822
3,3.3649,4.9493
3,3.38,4.8914
4,4.703,0.78261
4,4.7121,0.73721
4,4.6984,0.69602
4,4.6646,0.65793
4,4.6156,0.62169
4,4.5577,0.58618
4,4.4967,0.55066
4,4.4374,0.51496
4,4.3832,0.4795
4,4.3361,0.44523
4,4.2977,0.41336
4,4.2697,0.38514
4,4.254,0.36158
4,4.2527,0.34325
4,4.2675,0.33023
4,4.2985,0.32211
4,4.344,0.31814
4,4.4,0.31737
4,4.461,0.31882
4,4.5211,0.32158
4,4.5756,0.3249
4,4.6221,0.32818
4,4.6612,0.33094
4,4.6964,0.33288
4,4.7334,0.33377
4,4.7785,0.33351
4,4.838,0.33213
4,4.9165,0.32978
4,5.0169,0.32668
4,5.1399,0.32313
4,5.2849,0.3194
4,5.4498,0.31573
4,5.6315,0.31232
4,5.8262,0.30942
4,6.0297,0.30751
4,6.2375,0.30742
4,6.4449,0.31055
4,6.6479,0.31887
4,6.8437,0.3349
4,7.0303,0.36139
4,7.2074,0.401
4,7.3756,0.45574
4,7.5366,0.52661
4,7.6926,0.61327
4,7.8459,0.71402
4,7.999,0.8259
4,8.1544,0.94509
4,8.3138,1.0673
4,8.4778,1.1884
4,8.6452,1.3045
4,8.8123,1.4127
4,8.973,1.5109
4,9.1197,1.5983
4,9.2445,1.6753
4,9.3407,1.7433
4,9.4051,1.8047
4,9.4383,1.8626
4,9.4447,1.9198
4,9.4313,1.9789
4,9.4055,2.0413
4,9.3735,2.1072
4,9.3388,2.1755
4,9.3018,2.2441
4,9.261,2.3102
4,9.2145,2.3713
4,9.1613,2.425
4,9.1024,2.4703
4,9.0407,2.5068
4,8.9796,2.5349
4,8.9224,2.5556
4,8.8707,2.5697
4,8.824,2.578
4,8.7804,2.5809
4,8.7376,2.5785
4,8.6937,2.5706
4,8.6477,2.5572
4,8.5989,2.5381
4,8.5464,2.5135
4,8.4875,2.4839
4,8.4174,2.4499
4,8.3288,2.4125
4,8.214,2.3731
4,8.0655,2.3332
4,7.8787,2.2951
4,7.6524,2.2607
4,7.3891,2.2321
4,7.0943,2.2111
4,6.7755,2.1985
4,6.4411,2.1945
4,6.1002,2.1985
4,5.7625,2.2093
4,5.438,2.225
4,5.1371,2.2438
4,4.8686,2.2638
4,4.6385,2.2829
4,4.4473,2.2989
4,4.2892,2.3094
4,4.1526,2.3123
4,4.0219,2.3056
4,3.8816,2.2885
4,3.72,2.2616
4,3.533,2.2273
4,3.3244,2.1897
4,3.1048,2.154
4,2.8885,2.1258
4,2.689,2.1099
4,2.5157,2.1089
4,2.3726,2.1232
4,2.2587,2.1504
4,2.1704,2.1862
4,2.1045,2.2248
4,2.0604,2.2602
4,2.0398,2.2869
4,2.0458,2.3005
4,2.0803,2.2975
4,2.1411,2.2758
4,2.2212,2.234
4,2.3097,2.172
4,2.3937,2.091
4,2.4626,1.9936
4,2.5102,1.8841
4,2.5366,1.7679
4,2.5472,1.6512
4,2.5508,1.5396
4,2.5564,1.4369
4,2.571,1.345
4,2.5983,1.263
4,2.639,1.1882
4,2.6922,1.1167
4,2.7572,1.0447
4,2.8345,0.96997
4,2.926,0.89228
4,3.0335,0.81354
4,3.1579,0.73735
4,3.2972,0.66804
4,3.4469,0.6095
4,3.5999,0.56418
4,3.7483,0.53244
4,3.885,0.51246
4,4.0048,0.50063
4,4.1046,0.4924
4,4.1835,0.4833
4,4.2417,0.46994
4,4.2799,0.4506
4,4.2991,0.42551
4,4.3005,0.39654
4,4.286,0.36654
4,4.2586,0.33849
4,4.2222,0.31473
4,4.1804,0.29648
4,4.1362,0.28371
4,4.0909,0.27546
4,4.0435,0.27031
4,3.9917,0.26694
4,3.9323,0.26451
4,3.8633,0.26278
4,3.7845,0.26194
4,3.6982,0.26227
4,3.6086,0.26382
4,3.5211,0.26617
4,3.4412,0.2685
4,3.373,0.26979
4,3.3194,0.26918
4,3.2816,0.26629
4,3.2599,0.26134
4,3.254,0.25512
4,3.2633,0.24866
4,3.2866,0.24293
4,3.322,0.23855
4,3.3669,0.23567
4,3.4177,0.23404
4,3.4706,0.23329
4,3.522,0.23326
4,3.5695,0.2342
4,3.6119,0.23682
4,3.6494,0.24205
4,3.6826,0.25076
4,3.7126,0.26335
4,3.7399,0.2796
4,3.7645,0.29865
4,3.7865,0.31931
4,3.8058,0.34043
4,3.8229,0.3612
4,3.8385,0.38128
4,3.8532,0.40068
4,3.8663,0.41938
4,3.8762,0.43698
4,3.8796,0.45245
4,3.8729,0.46423
4,3.8536,0.47059
4,3.8215,0.47026
4,3.7796,0.46299
4,3.7344,0.44993
4,3.6941,0.43355
4,3.6668,0.41716
4,3.658,0.40419
4,3.6692,0.39727
4,3.6973,0.39767
4,3.7355,0.40502
4,3.7759,0.41755
4,3.8115,0.43265
4,3.8385,0.44766
4,3.8575,0.46043
4,3.8724,0.46984
4,3.8889,0.47575
4,3.9121,0.47884
4,3.9446,0.48023
4,3.9853,0.48102
4,4.0298,0.48201
4,4.0715,0.48354
4,4.1037,0.48545
4,4.1215,0.48722
4,4.1235,0.48811
4,4.1113,0.48734
4,4.0896,0.48431
4,4.0645,0.47869
4,4.0426,0.47054
4,4.029,0.46041
4,4.0274,0.44922
4,4.0395,0.43816
4,4.0656,0.42849
4,4.1045,0.42132
4,4.1544,0.41744
4,4.2129,0.41725
4,4.2769,0.4208
4,4.3433,0.4279
4,4.4088,0.43832
4,4.4705,0.45181
4,4.5262,0.46815
4,4.5748,0.48701
4,4.6166,0.50778
4,4.6536,0.5295
4,4.6886,0.55091
4,4.7253,0.57068
4,4.7671,0.58774
4,4.8171,0.60163
4,4.8768,0.61277
4,4.9465,0.62241
4,5.0252,0.63248
4,5.1104,0.64512
4,5.199,0.66221
4,5.2875,0.68491
4,5.3729,0.71351
4,5.4531,0.74745
4,5.527,0.78561
4,5.5949,0.82667
4,5.6584,0.86953
4,5.7196,0.91355
4,5.7808,0.95853
4,5.8439,1.0046
4,5.9098,1.0519
4,5.9783,1.1004
4,6.048,1.15
4,6.1168,1.2001
4,6.1823,1.2499
4,6.2425,1.299
4,6.2962,1.3468
4,6.3434,1.393
4,6.3854,1.4374
4,6.4239,1.4797
4,6.4612,1.5195
4,6.4992,1.5559
4,6.5391,1.5883
4,6.5809,1.6157
4,6.6239,1.6375
4,6.6666,1.6534
4,6.7076,1.6634
4,6.7458,1.668
4,6.7813,1.6679
4,6.8149,1.6642
4,6.8486,1.658
4,6.8847,1.6504
4,6.9257,1.6425
4,6.9734,1.6357
4,7.0283,1.6308
4,7.0899,1.629
4,7.1566,1.6309
4,7.2261,1.6368
4,7.2957,1.6469
4,7.3632,1.6609
4,7.4269,1.6781
4,7.4863,1.6977
4,7.5412,1.7186
4,7.5925,1.7395
4,7.6412,1.7591
4,7.6888,1.7759
4,7.7367,1.7885
4,7.7867,1.7959
4,7.8404,1.7973
4,7.8996,1.7931
4,7.9661,1.7841
4,8.041,1.7725
4,8.1251,1.761
4,8.2179,1.7528
4,8.3178,1.7509
4,8.4222,1.758
4,8.5274,1.7757
4,8.6295,1.8046
4,8.7246,1.8441
4,8.8092,1.893
4,8.8805,1.9491
4,8.9366,2.01
4,8.9763,2.0735
4,8.9991,2.1372
4,9.0051,2.1994
4,8.9947,2.2587
4,8.9692,2.3142
4,8.9303,2.3656
4,8.8804,2.4129
4,8.8223,2.4566
4,8.7596,2.4974
4,8.6955,2.5358
4,8.633,2.572
4,8.5747,2.6057
4,8.5219,2.636
4,8.4753,2.6616
4,8.4344,2.681
4,8.398,2.693
4,8.3646,2.697
4,8.3319,2.6932
4,8.2979,2.6828
4,8.26,2.6682
4,8.2162,2.6519
4,8.1642,2.6371
4,8.1026,2.6264
4,8.0303,2.6216
4,7.9471,2.6237
4,7.8538,2.6322
4,7.7521,2.6456
4,7.6447,2.6614
4,7.5346,2.6762
4,7.4253,2.6866
4,7.3198,2.6892
4,7.2207,2.6814
4,7.1293,2.6612
4,7.0456,2.6279
4,6.9682,2.5819
4,6.8943,2.5247
4,6.8204,2.4587
4,6.7428,2.387
4,6.6584,2.3127
4,6.5657,2.2394
4,6.465,2.17
4,6.3588,2.1073
4,6.2515,2.0531
4,6.1484,2.009
4,6.0552,1.9755
4,5.9763,1.9526
4,5.9142,1.9394
4,5.8693,1.9349
4,5.8399,1.9372
4,5.8226,1.9444
4,5.8139,1.9544
4,5.8103,1.9648
4,5.8093,1.9738
4,5.8096,1.9792
4,5.8107,1.9794
4,5.8118,1.9731
4,5.812,1.959
4,5.8087,1.9364
4,5.7988,1.9047
4,5.7778,1.8639
4,5.7419,1.8141
4,5.688,1.7558
4,5.6148,1.69
4,5.523,1.6178
4,5.4155,1.5405
4,5.2967,1.4597
4,5.1718,1.3771
4,5.0458,1.2945
4,4.9234,1.2134
4,4.8084,1.1357
4,4.7034,1.0628
4,4.6103,0.99612
4,4.5302,0.93667
4,4.4634,0.88504
4,4.409,0.84124
4,4.3652,0.80471
4,4.3286,0.77433
4,4.2946,0.74857
4,4.2579,0.72576
4,4.2128,0.70441
4,4.1547,0.6835
4,4.0807,0.66272
4,3.9906,0.64255
4,3.8867,0.62422
4,3.7743,0.60942
4,3.6603,0.60001
4,3.5524,0.59758
4,3.4578,0.60315
4,3.3822,0.61697
4,3.3289,0.63836
4,3.2984,0.66591
4,3.2887,0.69761
4,3.2958,0.73124
4,3.3145,0.76459
4,3.3392,0.79581
4,3.365,0.82353
4,3.3878,0.84694
4,3.4053,0.86577
4,3.4163,0.88019
4,3.4213,0.89064
4,3.4215,0.89776
4,3.4188,0.9022
4,3.4152,0.90463
4,3.4127,0.90556
4,3.4128,0.90537
4,3.4164,0.90424
4,3.4246,0.90218
4,3.438,0.89902
4,3.4576,0.89451
4,3.4846,0.88845
4,3.5209,0.88086
4,3.5683,0.8721
4,3.6291,0.86297
4,3.7049,0.85476
4,3.7972,0.84908
4,3.9061,0.84765
4,4.0309,0.85201
4,4.1696,0.86318
4,4.3191,0.88147
4,4.4755,0.90632
4,4.6344,0.93641
4,4.7911,0.96983
4,4.9413,1.0044
4,5.081,1.0381
4,5.207,1.0691
4,5.3172,1.0963
4,5.4107,1.1189
4,5.4874,1.137
4,5.5486,1.1509
4,5.5961,1.1614
4,5.6319,1.1693
4,5.658,1.1753
4,5.6759,1.1802
4,5.6868,1.1844
4,5.6916,1.1884
4,5.6913,1.192
4,5.6877,1.195
4,5.6833,1.1972
4,5.6818,1.198
4,5.6876,1.1971
4,5.7052,1.1942
4,5.7381,1.1895
4,5.7882,1.1835
4,5.8552,1.1767
4,5.9364,1.1701
4,6.0271,1.1643
4,6.1215,1.1597
4,6.2135,1.1565
4,6.2983,1.154
4,6.3721,1.1513
4,6.4333,1.1468
4,6.4813,1.139
4,6.5164,1.1262
4,6.5393,1.1071
4,6.5502,1.0808
4,6.5488,1.0473
4,6.535,1.0072
4,6.5087,0.9617
4,6.4706,0.91293
4,6.4226,0.86337
4,6.3677,0.81583
4,6.3099,0.77314
4,6.2533,0.73782
4,6.202,0.71185
4,6.1592,0.69641
4,6.1268,0.69169
4,6.1054,0.6969
4,6.0943,0.71031
4,6.0919,0.72951
4,6.0961,0.75173
4,6.104,0.77419
4,6.1131,0.79445
4,6.1206,0.81079
4,6.1237,0.82232
4,6.12,0.82908
4,6.107,0.83194
4,6.0826,0.83237
4,6.0455,0.83214
4,5.9954,0.83299
4,5.9334,0.83623
4,5.8626,0.84261
4,5.7876,0.8521
4,5.7144,0.864
4,5.6494,0.87704
4,5.5987,0.88967
4,5.566,0.90036
4,5.5525,0.90782
4,5.556,0.91124
4,5.571,0.91035
4,5.5903,0.90538
4,5.6058,0.89698
4,5.611,0.88602
4,5.6014,0.87343
4,5.5761,0.86006
4,5.537,0.84651
4,5.4885,0.83315
4,5.4352,0.82008
4,5.3817,0.80718
4,5.3306,0.79417
4,5.2831,0.78071
4,5.239,0.76651
4,5.1976,0.75136
4,5.1586,0.73524
4,5.1227,0.71835
4,5.0917,0.70101
4,5.0678,0.6837
4,5.0532,0.66687
4,5.0488,0.65091
4,5.0541,0.63606
4,5.0672,0.62239
4,5.0847,0.60981
4,5.1031,0.59814
4,5.1189,0.58717
4,5.1296,0.57671
4,5.1335,0.5666
4,5.13,0.55666
4,5.119,0.5467
4,5.1009,0.53643
4,5.0763,0.52553
4,5.0459,0.51368
4,5.0113,0.50065
4,4.9742,0.4864
4,4.9377,0.47122
4,4.9052,0.45569
4,4.8807,0.44064
4,4.8682,0.42702
4,4.871,0.41572
4,4.891,0.40739
4,4.9285,0.40229
4,4.9821,0.40028
4,5.0485,0.40081
4,5.1235,0.40305
4,5.2025,0.40605
4,5.2813,0.40887
4,5.3571,0.41074
4,5.4286,0.41111
4,5.4961,0.4097
4,5.5608,0.40651
4,5.6244,0.40175
4,5.6882,0.3958
4,5.7525,0.38918
4,5.8164,0.38246
4,5.879,0.37624
4,5.9391,0.371
4,5.997,0.36716
4,6.0542,0.36491
4,6.1135,0.36426
4,6.1785,0.365
4,6.2521,0.36677
4,6.3354,0.36911
4,6.4275,0.37157
4,6.5248,0.37377
4,6.6223,0.37548
4,6.7143,0.37666
4,6.7958,0.37748
4,6.8637,0.37824
4,6.9169,0.37937
4,6.9561,0.38132
4,6.9836,0.38455
4,7.0023,0.38944
4,7.0148,0.39633
4,7.0237,0.40549
4,7.031,0.41722
4,7.0382,0.4319
4,7.0464,0.45006
4,7.056,0.47242
4,7.0665,0.4999
4,7.0762,0.53358
4,7.0819,0.57448
4,7.0794,0.62346
4,7.0638,0.68091
4,7.0303,0.74666
4,6.9747,0.81978
4,6.8941,0.89861
4,6.7878,0.98084
4,6.6572,1.0637
4,6.5066,1.1444
4,6.3426,1.22
4,6.1744,1.2881
4,6.0121,1.3466
4,5.8656,1.3944
4,5.7425,1.4309
4,5.6457,1.4563
4,5.5726,1.4715
4,5.515,1.4776
4,5.4608,1.4766
4,5.397,1.4704
4,5.3135,1.4608
4,5.2059,1.4499
4,5.0771,1.4392
4,4.936,1.4301
4,4.7948,1.4239
4,4.6646,1.4218
4,4.5518,1.4249
4,4.4563,1.4351
4,4.3727,1.4544
4,4.2933,1.4852
4,4.2127,1.5305
4,4.1323,1.5934
4,4.0617,1.6767
4,4.0178,1.7827
4,4.0203,1.9127
4,4.0869,2.0669
4,4.2272,2.2442
4,4.4402,2.4423
4,4.7142,2.6575
4,5.0302,2.8856
4,5.3661,3.1218
4,5.7028,3.3617
4,6.0264,3.6011
4,6.3304,3.8369
4,6.6136,4.0668
4,6.8781,4.2894
4,7.1263,4.5038
4,7.3597,4.7094
4,7.5785,4.9056
4,7.7825,5.0912
4,7.9727,5.2647
4,8.1512,5.4242
4,8.3216,5.5677
4,8.487,5.6933
4,8.6482,5.8001
4,8.8029,5.8882
4,8.9455,5.959
4,9.0679,6.0155
4,9.1626,6.0615
4,9.2242,6.1017
4,9.2514,6.1408
4,9.2477,6.1829
4,9.2208,6.2309
4,9.1819,6.2867
4,9.1437,6.3501
4,9.1195,6.42
4,9.122,6.4937
4,9.1614,6.5678
4,9.2444,6.6383
4,9.372,6.7011
4,9.5385,6.7524
4,9.7308,6.7887
4,9.9297,6.8077
4,10.113,6.8078
4,10.26,6.7889
4,10.353,6.7519
4,10.387,6.699
4,10.362,6.6331
4,10.286,6.5578
4,10.173,6.4767
4,10.033,6.3931
4,9.8759,6.3098
4,9.7043,6.2289
4,9.5193,6.1517
4,9.3215,6.0791
4,9.1145,6.0115
4,8.9062,5.9493
4,8.7089,5.893
4,8.536,5.843
4,8.3989,5.7997
4,8.3039,5.763
4,8.2516,5.7323
4,8.2374,5.7059
4,8.2549,5.6811
4,8.2988,5.6543
4,8.3669,5.621
4,8.4597,5.5763
4,8.578,5.5154
4,8.7198,5.4339
4,8.8771,5.3283
4,9.0352,5.1964
4,9.1749,5.0372
4,9.2763,4.8516
4,9.324,4.6421
4,9.3114,4.4122
4,9.2418,4.1672
4,9.1273,3.913
4,8.9852,3.6559
4,8.8337,3.4023
4,8.6878,3.1583
4,8.5572,2.9286
4,8.4469,2.7172
4,8.3584,2.5261
4,8.292,2.3563
4,8.2478,2.2072
4,8.226,2.0778
4,8.2253,1.9667
4,8.2419,1.8726
4,8.2687,1.7951
4,8.2957,1.7343
4,8.3122,1.6908
4,8.3093,1.6654
4,8.2824,1.6587
4,8.232,1.6704
4,8.1633,1.699
4,8.0845,1.7422
4,8.004,1.7965
4,7.9289,1.8579
4,7.8635,1.9224
4,7.8097,1.9863
4,7.768,2.0467
4,7.7387,2.1013
4,7.7221,2.1491
4,7.7183,2.1895
4,7.7266,2.223
4,7.7441,2.2503
4,7.7653,2.2727
4,7.7828,2.2917
4,7.7883,2.3085
4,7.7746,2.3244
4,7.7367,2.3401
4,7.6731,2.3551
4,7.5855,2.3684
4,7.4775,2.3776
4,7.3539,2.3798
4,7.2192,2.3718
4,7.0774,2.3507
4,6.9312,2.3147
4,6.783,2.2635
4,6.6344,2.1986
4,6.4864,2.1233
4,6.3392,2.0424
4,6.1924,1.9614
4,6.0448,1.886
4,5.8952,1.821
4,5.7439,1.7703
4,5.5931,1.736
4,5.4479,1.7189
4,5.3157,1.7185
4,5.2052,1.7333
4,5.1247,1.761
4,5.08,1.799
4,5.0732,1.8444
4,5.1021,1.8943
4,5.1605,1.9458
4,5.2395,1.9959
4,5.3288,2.042
4,5.418,2.082
4,5.498,2.1144
4,5.5609,2.1383
4,5.6018,2.1538
4,5.6184,2.1618
4,5.6118,2.1639
4,5.5868,2.1618
4,5.5513,2.1572
4,5.5154,2.1516
4,5.4893,2.1456
4,5.4812,2.1393
4,5.4958,2.1322
4,5.5333,2.1235
4,5.5896,2.1123
4,5.6579,2.098
4,5.7307,2.0803
4,5.8017,2.0588
4,5.8671,2.0334
4,5.9256,2.0032
4,5.9779,1.9668
4,6.0251,1.9222
4,6.0681,1.8669
4,6.1074,1.7985
4,6.1434,1.7155
4,6.1778,1.6179
4,6.214,1.5075
4,6.2571,1.3884
4,6.3129,1.2659
4,6.3858,1.1466
4,6.4769,1.0366
4,6.5823,0.94105
4,6.6936,0.86312
4,6.7993,0.80377
4,6.8882,0.76181
4,6.952,0.7344
4,6.9882,0.71779
4,7.001,0.70804
